Идентификатор,"Наименование и адрес (местоположение) объекта капитального строительства, применительно к которому подготовлена проектная документация",Расчетный тип объекта
0119c348-0f4d-4faa-a7ad-501ddd6831a6,"Участок Тайга - Анжерская-Западная, 1 путь, 3577 км пк 0 - 3590 км пк 6 (КРН)",Железнодорожные пути
013166ca-2de9-4b41-861d-df0e0511313d,"""Участок Мытищи - Пушкино, 2 путь, 24 км пк 7+44 - 30 км пк 0+27 (РС)""",Железнодорожные пути
015d703d-4a30-4193-bbc5-e4058d26eab7,"""Развитие инфраструктуры общего пользования станции Таксимо Восточно-Сибирской железной дороги""",Железнодорожные пути
01631d79-bb3c-4dde-a093-5caa1acbb263,"""Реконструкция устройств контактной сети участка Глубокая-Андриановская"" Восточно-Сибирской железной дороги",Железнодорожные пути
018122ea-eb7b-4770-ae3a-d55b61cc8956,"""Капитальный ремонт пути на старогодных материалах станция Джанкой, прочий (деповской) путь №13, общее протяжение- 0,255 км""",Железнодорожные пути
01a20f68-8fd2-4123-aded-8bf020f90b4e,Станция Тында Дальневосточной железной дороги,Железнодорожные пути
01afc922-c41d-43fd-951d-a63f164e988d,Двухпутная вставка на перегоне Салликит - Леприндо Восточно-Сибирской железной дороги.,Железнодорожные пути
01cfc770-9175-42bf-ae42-da134a3b7241,"""Развитие Киевского направления Московского железнодорожного узла для усиления пригородного пассажирского движения. Строительство III главного пути на участке Солнечная-Апрелевка"" 1-й этап - строительство III главного пути на участке Солнечная (искл.) - Лесной Городок (вкл.)",Железнодорожные пути
01dcc774-4c86-415e-a221-54c00cbf70c3,"""Развитие железнодорожной инфраструктуры необщего пользования в Филиале ООО ""УРАЛХИМ-ТРАНС"" в городе Кирово-Чепецке""",Железнодорожные пути
020501c8-7f06-44bb-b225-832198263dd5,Реконструкция четной горловины станции Братск Восточно-Сибирской железной дороги,Железнодорожные пути
02194d38-cb79-4a57-be4f-1b79c8daffa3,"""Участок Сергач - Андосово, 1 путь, 527 км пк2 - 545 км пк3 (РС)""",Железнодорожные пути
021dc4d3-0469-4eaa-830d-1404c72c55c8,"Проектно-сметная документация на строительство пути необщего пользования АО «Корпорация развития Рязанской области», примыкающего к железнодорожной станции Дягилево Московской железной дороги.",Железнодорожные пути
022699d5-7fd9-4480-a1a1-04f94f7b6e5a,"Строительство железнодорожного пути необщего пользования ООО ""Комплексная Транспортная Компания"" 2 этап",Железнодорожные пути
023db601-f5ac-4425-be25-d4af410588f4,Второй главный путь на перегоне Суринья - Кунерма Восточно-Сибирской железной дороги,Железнодорожные пути
0258e5cc-d303-4324-a1e8-8b66f6decd93,Железнодорожный путь необщего пользования №10,Железнодорожные пути
02637df5-b316-4353-b5bb-a532ad582cde,"Реконструкция железнодорожных путей необщего пользования на площадке ООО ""СТИЛ АРМОР"" (Реконструкция объекта ""Железнодорожные пути, кад. № 74:32:0401077:33"")",Железнодорожные пути
026e56df-f3c7-4b76-ab39-2f7b091bfe5d,Железнодорожный путь,Железнодорожные пути
027e6bf2-41c8-4772-881a-397ff8ad3e48,Второй главный путь на перегоне Умбелла - Калакачан Восточно-Сибирской железной дороги,Железнодорожные пути
02ab83ac-e0a2-4648-9846-fcfb938b4ef7,"Капитальный ремонт пути на старогодних материалах станция Симферополь Грузовой, приемо-отправочный путь №8, общее протяжение - 1,014 км",Железнодорожные пути
02ae1b7f-83ce-4ad9-9973-e09a404dd4b0,"Участок Тура-2 - Туринский, первый путь, 16 км пк 4 - 19 км пк 8",Железнодорожные пути
02d1d47f-836f-448c-8c5f-ccd837878f6b,"Внутриплощадочные железнодорожные пути необщего пользования, расположенные на Площадке ОЭЗ ""Тольятти""",Железнодорожные пути
030198d3-4fd3-4e83-957e-a9e4536d2f2d,"""Участок Уруша - Улягир, 1 путь, 7211 км пк10 - 7216 км пк3, 7221 км пк10 - 7226 км пк5""",Железнодорожные пути
031cce61-e805-4ac8-ad1e-d9967985b4a3,"Строительство подъездных путей к промышленному парку ""Промзона-Мензелинск""",Железнодорожные пути
034c70c3-779f-48ba-aead-8f88fbf4effe,Станция Бискамжа Красноярской железной дороги,Железнодорожные пути
03b88cb5-13c3-4333-949e-8a3332251f39,"""Строительство железнодорожного пути необщего пользования №7 ООО ""БИТУМ""",Железнодорожные пути
03ba3dd2-0780-4bee-beb6-2429a259af65,"""СТРОИТЕЛЬСТВО ЖЕЛЕЗНОДОРОЖНЫХ ПУТЕЙ НЕОБЩЕГО ПОЛЬЗОВАНИЯ ООО ""ЖИТНИЦА""",Железнодорожные пути
03db4136-0284-434f-8840-1e28d06adf18,"""Участок Давлеканово - Шингак-Куль, 1 путь, 1526 км ПК2 - 1549 км ПК6 (КРН)""",Железнодорожные пути
03fa4e2b-f96d-418b-82dd-f4b4f4303d2b,Станция Большой Луг Восточно-Сибирской железной дороги,Железнодорожные пути
0400efbf-25b2-4d32-862e-091ec471a873,"Железнодорожный путь АО ""Югорский Лесопромышленный Холдинг"" на железнодорожной станции Соболиная ОАО ""РЖД"", ХМАО-Югра, г. Советский",Железнодорожные пути
0501b243-ba88-4690-89a8-327f402dbbe4,Второй главный путь на перегоне Болен - Мони Дальневосточной железной дороги,Железнодорожные пути
05356938-b8e7-49b7-bc7d-373bbfddadf0,Второй главный путь на перегоне Высокогорная - Дакка Дальневосточной железной дороги,Железнодорожные пути
05551e45-ea0f-48e0-bbe3-685573aa1b2a,Второй путь на перегоне Кемен - Икабья Восточно-Сибирской железной дороги,Железнодорожные пути
0566a56b-1506-4c61-9bbd-72f8e1d5fd79,Строительство дополнительных путей на участке Санкт-Петербург-Главный (вкл.) - Обухово II (вкл.) под специализированное пассажирское сообщение. 2 этап - реконструкция приемо-отправочного пути 3Т на станциях Санкт-Петербург - Главный и Санкт-Петербург - Товарный - Московский в дополнительный главный путь,Железнодорожные пути
058ca1b6-4258-462a-bee7-2e99e622df7a,"""Подъездные пути необщего пользования на ст. Икабья для жизнеобеспечения ООО ""Нерюнгри - Металлик""",Железнодорожные пути
05959a20-5357-46ad-b64e-31057e0e0503,"«Участок Шеломово - Чебсара, 2 путь, 496 км пк 6 –513 км пк 5»",Железнодорожные пути
05d50a92-169e-455d-afa3-0ab73d5859e2,"""Организация пригородно-городского пассажирского железнодорожного движения на участке Апрелевка - Железнодорожная"" Этап VI ""III и IV главные пути Москва-Каланчевская (искл.) - остановочный пункт Марьина Роща (вкл.)""",Железнодорожные пути
05dd1b19-9345-42d2-aefb-e5f5b20dca1b,Двухпутная вставка на перегоне Улан-Макит-Таксимо Восточно-Сибирской железной дороги.,Железнодорожные пути
05f0bfa2-09ce-4c1c-862c-27c937b398c3,Двухпутная вставка на перегоне Наледный - Кодар с примыканием к разъезду Наледный Восточно-Сибирской железной дороги,Железнодорожные пути
0621c961-960b-479d-90e6-6cd385f15ec5,Тихоокеанская железная дорога. Разъезд 6Т-Разъезд 7Т. Развитие инфраструктуры.,Железнодорожные пути
06a0c1a9-5b36-47cb-a27e-ffa83faa3e66,"""Капитальный ремонт пути на старогодных материалах станция Симферополь Грузовой, сортировочно-отправочный путь №11, общее протяжение- 0,920 км""",Железнодорожные пути
06a4033e-d17f-4696-a704-349859edc753,Развитие направления Пермь - Соликамск. Станция Парма Свердловской железной дороги. Удлинение приемо-отправочных путей,Железнодорожные пути
06afc9c4-7236-4fbd-b7f8-b0d22b9e7db7,"РАЗВИТИЕ ИНФРАСТРУКТУРЫ ЖЕЛЕЗНОДОРОЖНОГО ПУТИ НЕОБЩЕГО ПОЛЬЗОВАНИЯ ООО ""ДИВО АЛТАЯ""",Железнодорожные пути
06b0ffb3-b54c-42ea-98c5-0e953ec109b5,"""Примыкание железнодорожного пути АО ""Югорский Лесопромышленный Холдинг"" к пути железнодорожной станции Соболиная ОАО ""РЖД"" с устройством вспомогательного поста, ХМАО-Югра, г. Советский""",Железнодорожные пути
06bb758f-8e0f-4bdf-a8f4-7416623d2d98,"Участок Милохово - Ярцево, ст. Ярцево, Ярцево - Кардымово, 1 путь, 353 км пк 9 - 365 км пк 1",Железнодорожные пути
07685118-aa70-4b58-a121-65b374cade49,"Железнодорожная инфраструктура на участке Таксимо - Хани Восточно-Сибирской железной дороги ""Строительство двухпутной вставки на перегоне Сакукан-Новая Чара""",Железнодорожные пути
078f0a09-7378-41ff-99aa-7b4b01f73f8a,"Капитальный ремонт пути на новых материалах станция Айвазовская, главный путь IIт 112км пк2-113 км пк7, главный путь ""ГП"" 113 км пк7-115 км пк5, общее протяжение-2,911 км",Железнодорожные пути
079c1f08-407a-4002-a0e3-caa56d796b18,"""Строительство западного обхода Саратовского узла Приволжской железной дороги с усилением железнодорожного участка Липовский - Курдюм. Этап 6. Строительство новой двухпутной электрифицированной железнодорожной линии на участке ст. Курдюм - ст. Ивановский""",Железнодорожные пути
07b2cc91-6a15-4e8c-9af2-271657c07a5b,"Реконструкция Ж/Д пути необщего пользования, с проектированием цеха реализации готовой продукции",Железнодорожные пути
07c79ace-b357-448f-ad5b-8f2ea161be55,"Участок Суда - Нелазское, 1 главный путь, 452 км ПК 8 - 462 км ПК 1 (КРН)",Железнодорожные пути
081b4cfb-81a3-4108-a44c-c78b30cc3f76,"""Развитие (реконструкция) железнодорожных путей общего пользования станции Верхняя Салда Свердловской железной дороги для обеспечения перевозок ОАО ""ОЭЗ ""Титановая долина"" (ш.7026-01, 2018 год)",Железнодорожные пути
0826fb44-b30c-4e39-b1c7-823989d39123,Двухпутная вставка на перегоне Наледный - Кодар с примыканием к разъезду Наледный Восточно-Сибирской железной дороги,Железнодорожные пути
083dc1d2-7511-4941-b8ee-41c7b3461046,"Строительство железнодорожного пути необщего пользования ОАО ""ОЭЗ ""Титановая долина"" Свердловская область, г. Верхняя Салда.",Железнодорожные пути
0851ba98-5038-4a74-8884-e619c021932d,"""Участок Ерцево - Коноша I, 2 путь, 683 км пк 8 - 706 км пк 7 (РС)""",Железнодорожные пути
08612812-b9c2-4ba9-99b8-30ca3c5a62a4,Строительство железнодорожных путей необщего пользования,Железнодорожные пути
08755c1a-227e-4edc-9f89-ff0e919aa26b,Двухпутная вставка на перегоне Шугара - Туюн с примыканием к разъезду Шугара Дальневосточной железной дороги,Железнодорожные пути
08774729-666e-44fa-a91c-a98bbdafab12,Путевое развитие железнодорожного пути необщего пользования ИП Бакулина Дениса Владимировича в связи с организацией выгрузочной площадки на территории предприятия-проектно-изыскательские работы,Железнодорожные пути
08c42c5f-698c-4f28-acd3-67b4255ee4b5,"Удлинение подъездных железнодорожных путей необщего пользования: 2-го тупика с кадастровым номером 35:02:0104007:88 на 510 метров, удлинение 3-го тупика с кадастровым номером 35:02:0000000:1033 на 210 метров",Железнодорожные пути
091586d1-7e5d-4b74-ab5a-2187431729d1,"""Реконструкция железнодорожных путей необщего пользования АО ""Октябрьский элеватор"" с удлинением путей №6 и №4 и монтажом железнодорожных весов грузоподъёмностью 150 тн. в месте для погрузки на пути №7 в районе станции Жутово Приволжской железной дороги""",Железнодорожные пути
096d5bf3-9a30-4e7f-8f02-298d7a4d8fc8,"Участок Муриково - Обовражье, 1 главный путь, 171 км ПК 1 - 185 км ПК 7 (КРН)",Железнодорожные пути
09754e9a-540d-4063-af71-9abfd794cedd,Двухпутная вставка на перегоне Федосеев - Беленькая Дальневосточной железной дороги,Железнодорожные пути
099f96c8-e6ed-4829-b004-a39592a4c34e,"Присоединение железнодорожного пути необщего пользования ООО ""ДеКом"" к инфраструктуре Восточно-Сибирской железной дороги на станции Братск",Железнодорожные пути
09aee7fd-20e3-4846-9260-6fcac9b340e5,Двухпутная вставка на перегоне Амгунь - Сонах с примыканием к разъезду Сонах Дальневосточной железной дороги,Железнодорожные пути
09c393ed-6f2f-4e63-9b18-eb91f6005697,"Железнодорожный путь необщего пользования индустриального парка ""Ташеба""",Железнодорожные пути
09c958e0-7d98-4851-b46f-b0fe7301f383,"Участок Богданович - Пышминская, второй путь, 1914 км пк 5 - 1935 км пк 5",Железнодорожные пути
0a1311d6-6035-4193-a728-d52e175a56d9,Разъезд на перегоне Эбгунь - Постышево Дальневосточной железной дороги,Железнодорожные пути
0a1cae39-cbfe-4193-838d-3a0b3579fc68,"""Капитальный ремонт пути на старогодных материалах станция Джанкой, сортировочный путь №26, общее протяжение- 0,865 км""",Железнодорожные пути
0a316234-e36f-4059-92e0-40fcec96ce8a,"""Строительство железнодорожных путей необщего пользования №7 и №8 ООО ""ОБУХОВСКИЙ ЩЕБЗАВОД"" на ст. Божковская,СКж.д.""",Железнодорожные пути
0a3245de-3315-4b5d-8671-217d6e46c55d,"""Строительство железнодорожных путей необщего пользования ООО ""Обуховский щебзавод"" №7 на ст. Божковская, СКж.д.""",Железнодорожные пути
0a7e81c2-bbcb-4472-894a-f03fcdb9103b,"""Приемо-отправочные пути станции Вирма"" Октябрьская железная дорога",Железнодорожные пути
0a7fff7a-c5db-4d2c-88a2-fe0f81ef2129,Строительство железнодорожного пути необщего пользования ПЗ,Железнодорожные пути
0aa8f7ad-bed7-4db4-8153-250ec37458de,Второй путь на перегоне Солони - Нальды Дальневосточной железной дороги,Железнодорожные пути
0abb2f58-0fe2-4707-b34d-7f5cee2a0a96,"Сплошная смена рельсов новыми, сопровождаемая работами в объемах среднего ремонта, на чётном пути перегона Зверево-Сулин, 1084км ПК1 - 1104км ПК10, направления Отрожка - Ростов",Железнодорожные пути
0abb4ed3-d815-4193-bfd3-90a1ea539216,"Железнодорожные пути №9, 10 необщего пользования ООО ""Сибирский КХП""",Железнодорожные пути
0abbef23-ad2f-42a9-9dce-2a90a54fd8b0,"""Строительство железнодорожных путей необщего пользования ООО ""ПроЛайм"" Михайловский карьер. Завод по производству извести. Свердловская область, п. Михайловский Завод""",Железнодорожные пути
0ae543a2-c7fc-45d1-9283-0833189a03f5,"Участок Верхотурье - Ляля, первый путь, 114 км пк 5 - 125 км пк 3 (КРС)",Железнодорожные пути
0b3f1bb7-6d3c-4a77-9c58-416d036432ea,"""Соединительный железнодорожный путь необщего пользования ООО ""Мактрен-Нафта"" на станции Темрюк СКЖД""",Железнодорожные пути
0b9f32f1-6d7c-4216-8f07-58782ab55021,"Путь необщего пользования ООО ""Рассказовское"" по ст. Платоновка",Железнодорожные пути
0ba112b5-d1e7-4213-9713-6c790db5b9e7,"Участок Анжерская - Судженка, 1 путь от 3596 км ПК 6 до 3604 км ПК 9",Железнодорожные пути
0bb52175-6a7a-4dc8-aad4-8ad0aecc1143,"Развитие железнодорожной инфраструктуры ООО ""Огоджинская угольная компания"". Участок №1",Железнодорожные пути
0be1c346-7075-419b-8dcf-e6db37a3a345,"Участок Юрга 1 - Тутальская, 2 путь, 3492 км пк 10 - 3503 км пк 6 (КРН)",Железнодорожные пути
0c0adf71-7e3d-48f9-94a4-fe6179805273,"""Развитие железнодорожной инфраструктуры Московской железной дороги на Горьковском направлении. Строительство 2-го главного пути на участке Реутово - Балашиха""",Железнодорожные пути
0c588b2f-3986-4c2a-a36b-c7fe19410023,"Капитальный ремонт пути на новых материалах перегон Останино - Пресноводная, однопутный, 56 км пк1 - 59 км пк3, общее протяжение - 3,205 км",Железнодорожные пути
0cc6d610-a430-46fb-ae83-26c60c058081,"""Развитие железнодорожной инфраструктуры АО ""ГОК ""Инаглинский"". Вспомогательная инфраструктура станции Инаглинская-2""",Железнодорожные пути
0d5d4609-e5e4-4e6d-864d-7c2f01c72d91,"""Участок Усатовский - Лепехинская, путь нечетный, 998 км ПК 7 - 1013 км ПК 1""",Железнодорожные пути
0d978dc9-ac07-4bd0-9906-49c41af1ac94,"Строительство железнодорожного пути необщего пользования № 4 на территории ООО ""ЦТК"", расположенного по адресу: Брянская область, Дятьковский район, г. Дятьково, ул. Котовского, д. 50",Железнодорожные пути
0dbb0765-bd3b-4883-815e-1656017126a5,"""Реконструкция железнодорожного пути необщего пользования ООО ""Омское продовольствие - Калачинск""",Железнодорожные пути
